text,label
Vote for 2nd marriage prank with Aroob,
vote for 2nd marriage prank with aroob like karo 👇👇,
Vote for 2nd marriage prank with Aroob.,
Vote for all faimly pray time namaz❤❤❤❤❤,
Vote for ANA PART ❤,
Vote for aroob 3th,
Vote for Aroob API 2meringe prank 😂😂,
vote for aroob for hijab,
Vote for baby saado,
Vote for by road china trip❤,
Vote for car race rajab prado vs ducky king fortuner😅❤,
VOTE FOR CCTV CAMERA IN MINI ZOO ❤,
Vote for daily Ramadan vlog ❤,
Vote for daily video uploading❤🎉🎉,
Vote for daily vlog,
Vote for daily vlog ❤,
VOTE FOR DAILY VLOG ❤,
Vote for daily vlog 😊,
Vote for daily vlog ducky bhai plz plz,
Vote for daily vlog upload ❤,
Vote for Daily Vlogs,
Vote for daily vlogs ❤❤❤ please 🥺🥺😊,
Vote for Dally vlog upload p😢😢,
Vote for delay vlogging please ducky army support ❤,
Vote For Ducky Baby 🍼,
Vote for ducky bahi history chak,
Vote for ducky Bhai daily vlogs 🎉🎉,
Vote for ducky death😂 surprise for Aroob,
Vote for ducky ignore aroob for hours,
Vote for ducky wearing hijab for hours plz plz😢,
Vote for Eyeglasses again😢❤,
Vote for fake marriage prank with aroob,
Vote for horror prank on Muneeb ❤😂,
Vote for hours On mountain,
Vote for living in a car for hour😂,
Vote for meetup on million subscribers,
Vote for minutes vlog 🎉👏🎉😮😢....,
Vote for next part 👇🏼,
Vote for next part QNA,
Vote for Part,
Vote for prank new wife ❤,
vote for prank with arroob second marriage plzzzzzzzzzzzzzzzzz ducky bhai man jaye ok love for kpk,
vote for prime ducky bhai,
Vote for QnA part,
Vote for Ramadan vlog,
Vote for Ramadan vlogs ❤,
Vote for ramazan vlog,
Vote for ramzan vloges delay support ducky army ❤,
Vote for reading hate comments,
Vote for rosting ❤,
Vote For SAMSUNG S26 VS IPHONE 🙌🙌🔘,
Vote for second marrage prank aroob api ka sat,
Vote for second marriage,
vote for second marriage prank,
Vote for second marriage prank on A R O O B,
Vote for second marriage prank on AROOB,
Vote for second marriage prank on aroob,
Vote for second marriage prank on Aroob 😅,
Vote for second marriage prank on aroob plz Bhai 😢,
Vote for second marriage prank on aroob😂,
Vote for second marriage prank on aroob😂😂,
Vote for second marriage to aroob prank🎉,
Vote for seconde marriage prank on aroob,
Vote for try not to laugh video,
Vote for xx aroob❤❤❤❤❤,
Vote karo daily vlog Kay leyah 😊,
Vote to prank aroob next wife❤❤❤😢😂,
Vote to second marriage prank,
wa g wa,
Wa g wa Masha allah beautiful ❤️,
Wa Wa Khalil,
WaAAA......KYA SONG HAI LOVE FROM INDIA,
Waaah Kiya Kalam Hy Dil me tanduk hogai,
"WAAH👌AWAAJEIN ZABARDAST, BOL USS ALI WALLI KE SHAAN MEIN BEHTEREEN👌❤️CHAAR CHANDH LAG GAYE❤️ABIDAJI JAB BHI GAATI HAIN, DIL JHOOM JHOOM SA UTHTA HAI🙏❤️",
Waasif Ali waasif 😭 why did you leave before I could meet you 😭😭😭,
Wadda to Rajabbutt 😂,
Wadi nasssa wala😂😂,
Wah bhai wah!! Birthday celebrate karke hi chhora😂 galat script ke dukh mein bhi maja aa gya😂😂,
Wah bv KY sath batamezi or jis ki waja sy shadi toti uss KY sath dosti.....kya pagal pan hy phly drama acha tha ab ganda ho gya hy,
Wah g wah kiya bat he 😊,
Wah gi wah,
Wah Jeetay raho..love you both,
Wah kya baatheh subhanallah,
Wah Kya Kalam ha mashallah ❤❤,
Wah Maza aagyaaaaaa❤❤,
Wah muhammad ke chane walo mai bhi ap me sai hoon MASHALLAH❤,
Wah ustaad ji tusi kithe chale gye,
wah wah Asrar 😍,
Wah wah kurban jaun main....❤❤❤❤❤,
Wah wah the grate singer abida g,
Wah wah wah kya baat ha bht khoubsurat ❤,
Wah Wasaf Wah,
"wah, simply mind blowing! 💕❣️",
Wah.. talent 🌠,
Wahab bughti ❤,
Wahab bughti with yoyo honey singh❤,
Wahab bugti ❤️,
Wahab bugti ap to yo yo honey Singh ka sath colab tak agye wah Jani geo,
Wahab Bugti hits different❤️‍🔥🫠,
Wahab bugti voice is superb🎉🎉🎉,
Wahhh... Kamal.... Ustaz and Talmeez.... ❤,
wahhhhh kiya kehnay beautiful song and music,
Waiting for a new car😢,
Waiting for the other ghazal played in the drama.. chlo ab aisa krty hain sitary baant laity hain,
Waiting for ur velog sir❤,
Waiting for your vlog,
Waiting for your vlogs,
Waiting for your vlogs ❤❤❤😊,
"Waiyattt drama no strong story at all, veryyy disappointing",
wala like karo,
wale like karo,
Wallah👏👏👏❤️🦋🙏🏻It gives me goose bumps 🙏🏻👌😍Allah khoob khush rakha aap ko...loads of blessings from India🇳🇪🧿,
Wanna visit Islamabad mosque but no permit,
Want QB and Abida G fusion together,
"Waqai aroob muje pasand ni ayi bro. Bas avain ee hai, bahi tu set hai... banday asay hi hote hain, banday ki jaib garam honi chahiye. Aroob muje first sight main achi ni lagi, Allah k banday shakal pe ni achi adat honi chahiye.",
Warraich tm th kehrahay they k Iran bs gaya . Kuch nahi karsakta Iran. Beta Iran Pakistan nahi k apni patlooney utaar dey,
Warranty k kia scene ha pakistani matket se buy krne k bad or samsumg care-+,
was epic 😂,
was just te funniest dance ever,
was so perfect 😂,
was super ❤,
was veru lovely duckh bhai thank u and love you❤,
Wasif Ali wasif ♥️,
Wasif Ali Wasif Makhdom e Waqt kia kamal shayari or Abida Parveen jii❤❤❤,
Wasif ali wasif sab ♥️,
Wasif ali wasif sübhanallah,
Wasif Ali Wasif Tribute to him who wrote such beautiful and powerful poetry,
Wasif Ali wasif's magnificent poetry+Abida ma'am mesmerizing voice...divine combo ❤️👌❤️👌❤️👌,
Wasif ali wasif❤❤❤,
Wasif sahibs poetry is something else ❤️,
Wasif Sb ❤️ Great efforts by Abida Parveen and this young guy.,
WASSIF E BISMAL HNN ❤❤❤,
"Waste of time, rubbish episode",
"wasted storyline, same episode over and over again",
Watch from zealous,
Watch in //,
Watch later her me yo yo 😅❤❤,
Watch this song in 2x speed,
"Watched on Date: //, Time: .. AM, place: WaghjaiNagar",
"Watching again, again and again",
Watching for aroob baby,
Watching for just aroob,
watching from Bangladesh,
Watching on eid 2k25 Eid Mubarak to all brothers and sisters,
Watching on Eid Day,
Watching on my Galaxy a56 😂 Hayeee Re Ghurbat,
Watching on ultra 😢,
Watching while empty bank account,
Watching you from Canada.,
Watching you from Iran ❤,
Watching you from the days when you play pub g . I really appreciate your hardwork . God bless you both Ameen .,
Watching your this vlog again plz come back litterely I am crying 😭😢 or logon nai Bhi to promote Kia tha is KO hi q Kia arrest feeling sooooooo sad 😢😭😭😭😭,
WE 99NZ GLOBALLY MEANS IT to bads globally 😅😅😅😅😅😅😅😅😅 AMEEN SUMMA AMEEN YA RABBAL ALAMEEN AIMIKB✍🏻,
We all are hate watching this drama now. It's trash but we want to see how trash it can get 😂,
We all misss old ducky bhai smart + handsome ❤,
We are back,
"We are fadeup kamyar roll, he is always drunk, Drama is bakwas now,",
We are introducing our beautiful languages❤❤,
We are so proud of you Abida Jee & Asrar . MashAllah,
WE ARE WAITING FOR CHALLENGE DUCKY BHAI,
We at Mee Mastam love the voie of Abida Parveen Jee. May Allah bless her and keep her voice echoing in our ears <,
WE have taken my decision,
We have this worth which no other nation can subdue ... Abida Parveen and Asrar the perfect Sufi combination ❤️ you'll forget everything if you hear it with full attention................,
We like bilal abbas n hania n we love watching thm together but that doesn’t give rights to a writer of this drama to show us some nonsense in - episodes .. same cold n hot arguments.. i mean its 31st episode already change the script 😏😏,
We love our PROPHET ❤❤❤❤❤,
We miss ducky bhai vlog,
We miss ducky bhai vlog Like karo❤❤,
We miss ur Ramzan vlogs plzz make daily vlogs😢😊,
we miss you,
We miss you,
We miss you ❤❤😢😢,
WE MISS YOU 💓😘💓😘😢😢😢,
We miss you 😔,
We miss you 😢,
We miss you 😢😢😢😢,
We miss you ducky Bhai 😢,
We miss you ducky Bhai please come back 😢😢😢,
we miss you ducky come back plz,
We miss you please come from the jail 😢😢😢,
We miss you😢,
We miss your ❤️❤️❤️❤️❤️❤️❤️,
We must be united.,
We need more dance 😂 bro is dead 😂😂,
We need more from abdul wahab and Eva,
We need to spread sufism and spirituality rather than religion all are equal for Almighty peace and love ❤ to All 🌎,
We need unity. 😢😢😢,
We need your vlog on daily basis.,
We stan with Iran 🇮🇷❤️,
"We start the series with women with so much dignity, self worth and self respect and end with her ruining all that herself for some unworthy man totall bulshit",
We want ducky Bhai roasting videos,
We want old ducky back,
We want Ramadan vlog,
we want to see this trio again,
Wearing hijab Doesn't make Everything halal,
week episode. Why ary?,
Week me Ek din k liye min kam h full ep dena chaiye.,
weeks bad vlog dalne ki waja,
weight loss pranke,
Welcome after days😢🎉,
Welcome back ❤,
Welcome back 🎉,
welcome back bhai log ❤❤,
welcome back ducky bhai,
Welcome to vlogs🎉🎉,
Well analysis 🎉🎉,
Well bro keep it up please don’t get off your vlog you’re such a true heart person and I really like your vlogs and prayer for you that you get off of all your worries n good luck,
Well come back ❤,
well come back ducky bahi new vloge,
WELL DONE MZA AYA🔥🔥,
Well i cant understand what they are singing but this music making me mad. Beauty 🇬🇧,
"Well plz explain if its NOT the usual IRAN - US Bromance going on since the inception of Khaminai Regime....The play out IRAN monster stake to gain access to middle east... Build Based in Qatar, KSA, Bahrain etc... Its more like a SHIA - SUNNI Conflict that lighten up for US advantages....I believe its the same Bromance.. Nothing gona happen!",
Well they are ruining the drama day by day. Kamiyar deserve Faria more than Aira now,
Wellcome back 🦆 ducky Bhai Allah pak apko Khush rakhe sari mushkil asan kre vlog ni ata tenshan Hoti hai acha laga apko Khush dekh kar ❤,
Welldone excellent information show,
Welldone Sir... You have literally nailed it... Extremely detailed documentary with some extraordinary communication skills. Stya blessed.,
Wese to YouTube pr bachi set ni ho sakti but phr. B Banda try ni kr sakta 😂,
Whaa Sufi whaa ❤️❤️❤️❤️,
"What a beautiful and glorious is this "" NARA E MUSTANA"" HALLE-LU-YAH. ALHAM-DO-LILLAH.",
What a beautiful combination of Abida perveen and syed Israr shah ❤❤❤,
"What a beautiful kalam , very beautiful poem combination of Arabic and Persian.",
what a beautifully sang by Abdia ji and Asrar fusion is amazing,
What a boring crappy show,
what a Bromance! 😂😂,
